icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,timestamp_ingest
e48be3,TAM3247,Brazil,1750873268,1750873268,-46.8229,-22.6655,8199.12,false,196.26,295.96,2025-06-25T17:41:25.073919+00:00Z
e0b20f,FBZ5151,Argentina,1750873088,1750873088,-58.3935,-34.5717,99.06,false,72.77,303.47,2025-06-25T17:41:25.074018+00:00Z
e49ec9,AZU6035,Brazil,1750873268,1750873268,-50.2508,-29.1583,9509.76,false,234.07,36.87,2025-06-25T17:41:25.074094+00:00Z
e49eeb,GLO1588,Brazil,1750873214,1750873215,-46.2524,-23.2738,3124.2,false,153.53,33.1,2025-06-25T17:41:25.074168+00:00Z
e0b285,FBZ5100,Argentina,1750873269,1750873269,-58.2456,-34.6677,998.22,false,100.56,7.05,2025-06-25T17:41:25.074241+00:00Z
e49f43,AZU2623,Brazil,1750872692,1750873184,-49.4597,-26.4363,11277.6,false,249.42,30.9,2025-06-25T17:41:25.074416+00:00Z
e073cf,ARG1753,Argentina,1750873268,1750873268,-58.6198,-33.0558,7993.38,false,218.63,185.54,2025-06-25T17:41:25.074491+00:00Z
e49f13,PSRCL,Brazil,1750872829,1750873268,-48.9159,-25.2045,8534.4,false,141.48,201.99,2025-06-25T17:41:25.074632+00:00Z
e49f18,PPBBT,Brazil,1750873266,1750873268,-47.1409,-24.3834,8534.4,false,131.83,206.17,2025-06-25T17:41:25.074717+00:00Z
e49f5a,AZU5031,Brazil,1750872996,1750873049,-45.978,-22.8873,7040.88,false,194.65,13.45,2025-06-25T17:41:25.074860+00:00Z
e48ad4,TAM3630,Brazil,1750873268,1750873268,-47.4553,-24.8484,10965.18,false,188.08,217.0,2025-06-25T17:41:25.075226+00:00Z
e48afd,GLO1466,Brazil,1750873268,1750873268,-46.641,-23.6491,1112.52,false,90.06,144.77,2025-06-25T17:41:25.075306+00:00Z
e0b112,FBZ5242,Argentina,1750873268,1750873268,-59.2801,-35.2452,8785.86,false,225.87,228.14,2025-06-25T17:41:25.075379+00:00Z
e0b110,JES3736,Argentina,1750873268,1750873268,-59.9835,-34.4592,10972.8,false,181.92,276.98,2025-06-25T17:41:25.075448+00:00Z
e0b148,FBZ5902,Argentina,1750873268,1750873268,-58.4393,-34.5443,381.0,false,78.28,317.4,2025-06-25T17:41:25.075608+00:00Z
e48b65,TAM3822,Brazil,1750873259,1750873268,-49.1075,-25.418,1569.72,false,187.76,244.35,2025-06-25T17:41:25.075949+00:00Z
e072d3,ARG1673,Argentina,1750873267,1750873267,-59.2769,-34.9688,3840.48,false,222.03,73.58,2025-06-25T17:41:25.076183+00:00Z
e49e35,PSAVC,Brazil,1750873267,1750873267,-48.9408,-23.1035,2743.2,false,63.41,356.28,2025-06-25T17:41:25.076411+00:00Z
e49c42,PSBLM,Brazil,1750873250,1750873250,-47.2136,-23.2864,1676.4,false,94.21,284.87,2025-06-25T17:41:25.077130+00:00Z
e49c98,PSMEM,Brazil,1750873268,1750873268,-46.5513,-23.5355,975.36,false,54.26,264.56,2025-06-25T17:41:25.077203+00:00Z
e48ffa,TAM4536,Brazil,1750873245,1750873245,-45.9352,-22.8305,5433.06,false,201.66,35.03,2025-06-25T17:41:25.077288+00:00Z
e8061b,JES3077,Chile,1750873268,1750873268,-58.489,-34.9373,685.8,false,92.64,343.88,2025-06-25T17:41:25.077437+00:00Z
e48fea,N,Brazil,1750873263,1750873264,-48.2896,-22.9113,2895.6,false,98.7,116.3,2025-06-25T17:41:25.077505+00:00Z
e80600,JES3031,Chile,1750873162,1750873165,-59.5114,-36.5474,10957.56,false,211.16,209.0,2025-06-25T17:41:25.077573+00:00Z
e48fb6,GOL1029,Brazil,1750873152,1750873228,-43.5788,-23.2253,6477.0,false,189.4,250.48,2025-06-25T17:41:25.077710+00:00Z
e48ef4,PRBJA,Brazil,1750873268,1750873268,-50.6982,-29.1179,10363.2,false,194.51,231.77,2025-06-25T17:41:25.077846+00:00Z
e48f72,PRNGM,Brazil,1750873268,1750873268,-47.6637,-22.6202,7901.94,false,212.33,124.54,2025-06-25T17:41:25.078187+00:00Z
e80454,null,Chile,1750873259,1750873259,-46.2959,-23.4166,2019.3,false,137.27,130.14,2025-06-25T17:41:25.078321+00:00Z
e80411,LAN406,Chile,1750873268,1750873268,-48.331,-24.6338,10066.02,false,271.68,28.75,2025-06-25T17:41:25.078595+00:00Z
e48e0a,GLO1204,Brazil,1750873018,1750873023,-48.3266,-27.6983,1348.74,false,117.79,211.61,2025-06-25T17:41:25.085386+00:00Z
e0b2d8,LQKKX,Argentina,1750873268,1750873268,-59.8434,-32.796,7315.2,false,116.37,322.72,2025-06-25T17:41:25.085494+00:00Z
e48e78,GLO1226,Brazil,1750873263,1750873267,-47.3243,-25.0511,7924.8,false,193.06,212.93,2025-06-25T17:41:25.085656+00:00Z
e48e05,AZU6019,Brazil,1750873268,1750873268,-47.3088,-25.204,8839.2,false,225.09,78.66,2025-06-25T17:41:25.085811+00:00Z
e48e09,GLO1026,Brazil,1750873253,1750873253,-43.2787,-22.8583,685.8,false,87.21,70.71,2025-06-25T17:41:25.085887+00:00Z
e49fb6,AZU2753,Brazil,1750873268,1750873268,-47.5953,-23.4069,4450.08,false,159.08,53.95,2025-06-25T17:41:25.086048+00:00Z
e49fb3,AZU2718,Brazil,1750873260,1750873268,-49.6802,-27.0033,11887.2,false,249.33,21.8,2025-06-25T17:41:25.086134+00:00Z
e49fb2,AZU6004,Brazil,1750873268,1750873268,-47.0781,-23.5381,7498.08,false,182.09,331.48,2025-06-25T17:41:25.086204+00:00Z
e49fb5,AZU4957,Brazil,1750873268,1750873268,-46.1038,-22.6044,7886.7,false,208.82,38.2,2025-06-25T17:41:25.086305+00:00Z
e48ced,PPCFJ,Brazil,1750873267,1750873268,-50.2332,-27.7074,11277.6,false,279.32,27.18,2025-06-25T17:41:25.086657+00:00Z
c010a8,ACA90,Canada,1750873268,1750873268,-58.6285,-32.8399,8976.36,false,256.86,175.87,2025-06-25T17:41:25.086730+00:00Z
e48950,TAM3633,Brazil,1750873268,1750873268,-46.717,-23.5378,1303.02,false,106.4,148.85,2025-06-25T17:41:25.086999+00:00Z
e48985,GLO1259,Brazil,1750873266,1750873268,-48.3977,-26.9302,11887.2,false,267.14,35.83,2025-06-25T17:41:25.087075+00:00Z
e48986,GLO1567,Brazil,1750873095,1750873106,-46.6623,-23.6182,754.38,false,74.93,147.62,2025-06-25T17:41:25.087149+00:00Z
405bfe,BAW248,United Kingdom,1750873269,1750873269,-43.4712,-22.7392,1303.02,false,107.76,67.84,2025-06-25T17:41:25.087521+00:00Z
e4875e,PRJDJ,Brazil,1750873256,1750873256,-47.724,-24.7538,11582.4,false,189.13,240.51,2025-06-25T17:41:25.087665+00:00Z
e485af,TAM3286,Brazil,1750873267,1750873267,-47.5484,-24.3153,7917.18,false,202.63,224.28,2025-06-25T17:41:25.087893+00:00Z
e49c11,null,Brazil,1750873261,1750873265,-46.6932,-24.1568,1051.56,false,35.66,63.43,2025-06-25T17:41:25.088814+00:00Z
e49aab,TAM3916,Brazil,1750873269,1750873269,-46.1941,-23.5508,5532.12,false,191.73,35.61,2025-06-25T17:41:25.088960+00:00Z
e49aa8,TAM8142,Brazil,1750873268,1750873268,-58.3482,-34.5967,365.76,false,63.35,304.08,2025-06-25T17:41:25.089130+00:00Z
e49b70,PSPES,Brazil,1750873267,1750873268,-47.3942,-23.2453,4152.9,false,103.33,285.0,2025-06-25T17:41:25.089292+00:00Z
e49b53,GLO7631,Brazil,1750872880,1750873268,-49.6657,-26.6205,8839.2,false,237.32,13.8,2025-06-25T17:41:25.089365+00:00Z
e095cc,LVIWL,Argentina,1750873219,1750873219,-59.2225,-34.6523,899.16,false,65.92,267.32,2025-06-25T17:41:25.089512+00:00Z
e49a96,AZU4849,Brazil,1750873235,1750873237,-48.3278,-27.6998,1051.56,false,124.23,211.45,2025-06-25T17:41:25.089732+00:00Z
e49a8b,AZU2762,Brazil,1750873268,1750873268,-47.8606,-25.2847,11582.4,false,193.22,212.72,2025-06-25T17:41:25.089806+00:00Z
e49a48,GLO7629,Brazil,1750873265,1750873267,-57.7651,-33.7812,7772.4,false,211.86,42.84,2025-06-25T17:41:25.089965+00:00Z
e49a2e,AZU4010,Brazil,1750873268,1750873268,-46.9767,-22.9685,2362.2,false,145.26,61.44,2025-06-25T17:41:25.090037+00:00Z
e4a274,null,Brazil,1750873182,1750873184,-47.0886,-22.8622,960.12,false,42.22,136.97,2025-06-25T17:41:25.090119+00:00Z
e4a236,PSAVB,Brazil,1750872958,1750872981,-46.6543,-23.5063,769.62,false,32.99,100.78,2025-06-25T17:41:25.090185+00:00Z
e4a0dc,null,Brazil,1750873239,1750873240,-46.271,-23.5594,990.6,false,65.55,278.58,2025-06-25T17:41:25.090351+00:00Z
e0814b,JES3062,Argentina,1750873268,1750873268,-58.4351,-34.203,4739.64,false,148.93,352.46,2025-06-25T17:41:25.090649+00:00Z
0ac9ef,AVA185,Colombia,1750873268,1750873269,-46.6097,-23.2921,2232.66,false,123.58,212.76,2025-06-25T17:41:25.090722+00:00Z
e49405,GLO1247,Brazil,1750873268,1750873268,-46.9402,-22.9521,4907.28,false,172.93,47.29,2025-06-25T17:41:25.090794+00:00Z
e492b0,AZU2838,Brazil,1750873267,1750873268,-50.639,-28.3507,10751.82,false,253.45,29.69,2025-06-25T17:41:25.091094+00:00Z
e48008,GLO9616,Brazil,1750873260,1750873262,-46.5695,-23.461,1143.0,false,76.33,73.15,2025-06-25T17:41:25.091952+00:00Z
e49306,PRCBJ,Brazil,1750873153,1750873169,-46.6543,-23.5063,739.14,false,49.65,100.15,2025-06-25T17:41:25.092029+00:00Z
e49314,TAM4609,Brazil,1750873268,1750873268,-47.421,-23.3584,6659.88,false,199.54,47.51,2025-06-25T17:41:25.092165+00:00Z
e491c3,GLO1624,Brazil,1750873268,1750873268,-46.4172,-23.7102,3360.42,false,179.06,81.24,2025-06-25T17:41:25.092235+00:00Z
e49220,TAM3043,Brazil,1750873268,1750873268,-46.8389,-23.4622,1615.44,false,152.8,135.82,2025-06-25T17:41:25.092577+00:00Z
e4919e,GLO1274,Brazil,1750873204,1750873251,-46.9601,-24.4373,7924.8,false,191.41,194.63,2025-06-25T17:41:25.092889+00:00Z
e4919f,GLO1028,Brazil,1750873268,1750873268,-46.5838,-23.6764,1531.62,false,138.08,118.0,2025-06-25T17:41:25.092962+00:00Z
e4917f,TAM3273,Brazil,1750873268,1750873268,-47.0141,-25.1874,10058.4,false,254.22,35.36,2025-06-25T17:41:25.093081+00:00Z
485789,KLM702,Kingdom of the Netherlands,1750873268,1750873268,-58.689,-34.8873,3268.98,false,189.36,112.52,2025-06-25T17:41:25.093168+00:00Z
e4854d,PRBAT,Brazil,1750873257,1750873258,-46.7851,-22.9404,1706.88,false,69.85,224.4,2025-06-25T17:41:25.093320+00:00Z
e4851a,TAM4553,Brazil,1750873268,1750873268,-46.2557,-23.9813,4610.1,false,168.71,265.63,2025-06-25T17:41:25.093630+00:00Z
e4851b,TAM3929,Brazil,1750873066,1750873066,-46.6554,-23.6298,null,true,6.94,329.06,2025-06-25T17:41:25.093699+00:00Z
e495ce,PRHVD,Brazil,1750873268,1750873268,-47.1033,-23.0901,5836.92,false,179.91,47.78,2025-06-25T17:41:25.093989+00:00Z
e495db,TAM3065,Brazil,1750873268,1750873268,-46.5148,-23.9027,2743.2,false,128.24,294.41,2025-06-25T17:41:25.094337+00:00Z
e49631,PSZEN,Brazil,1750873217,1750873217,-47.0732,-22.6653,1013.46,false,67.42,115.78,2025-06-25T17:41:25.094646+00:00Z
e49697,TAM8034,Brazil,1750873098,1750873105,-48.412,-25.4851,9144.0,false,211.78,221.36,2025-06-25T17:41:25.094729+00:00Z
e48274,TAM4673,Brazil,1750873100,1750873141,-46.5469,-23.4549,922.02,false,73.28,74.11,2025-06-25T17:41:25.095129+00:00Z
e4953d,TAM3366,Brazil,1750873000,1750873002,-43.2863,-22.7975,99.06,false,73.5,125.02,2025-06-25T17:41:25.095506+00:00Z
add122,PTSIN,United States,1750872990,1750872992,-43.3714,-22.9746,-7.62,false,51.49,182.29,2025-06-25T17:41:25.095785+00:00Z
e4819c,TAM3531,Brazil,1750873268,1750873268,-46.7825,-23.3381,1943.1,false,123.6,138.88,2025-06-25T17:41:25.096029+00:00Z
e03086,ARG1228,Argentina,1750873268,1750873268,-57.5904,-34.4856,7482.84,false,213.7,53.52,2025-06-25T17:41:25.096291+00:00Z
e47fa8,null,Brazil,1750872967,1750872967,-55.8432,-33.3853,11277.6,false,252.09,52.55,2025-06-25T17:41:25.096364+00:00Z
4cadc6,ITY675,Ireland,1750873267,1750873267,-45.8233,-23.4166,4130.04,false,168.47,84.57,2025-06-25T17:41:25.096526+00:00Z
34604e,IBE0102,Spain,1750873268,1750873268,-48.6999,-27.3003,11277.6,false,289.04,36.09,2025-06-25T17:41:25.106848+00:00Z
4cae80,ITY673,Ireland,1750873226,1750873226,-42.481,-22.6338,4610.1,false,157.36,76.96,2025-06-25T17:41:25.109924+00:00Z
4cad46,ITY681,Ireland,1750873241,1750873247,-46.8912,-26.7932,11277.6,false,300.39,48.75,2025-06-25T17:41:25.110219+00:00Z
e1a516,LVZTV,Argentina,1750873247,1750873247,-59.3301,-34.5849,1874.52,false,149.02,59.27,2025-06-25T17:41:25.110303+00:00Z
e0224f,LQBIO,Argentina,1750873268,1750873268,-58.4995,-34.7149,198.12,false,51.45,310.54,2025-06-25T17:41:25.110392+00:00Z
abc123,LVONO,United States,1750873268,1750873268,-58.9332,-34.678,358.14,false,35.33,196.06,2025-06-25T17:41:25.110641+00:00Z
4b1921,SWR93,Switzerland,1750873268,1750873268,-52.033,-29.6632,11887.2,false,271.52,33.72,2025-06-25T17:41:25.110794+00:00Z
e880f2,ZPBRU,Paraguay,1750873126,1750873129,-55.8031,-24.2437,1645.92,false,62.57,135.67,2025-06-25T17:41:25.111113+00:00Z
e48d08,PROHF,Brazil,1750872864,1750872874,-43.3716,-22.9753,38.1,false,39.64,177.77,2025-06-25T17:39:24.103388+00:00Z
e48be3,TAM3247,Brazil,1750873142,1750873142,-46.6061,-22.7629,7071.36,false,197.65,295.76,2025-06-25T17:39:24.104154+00:00Z
e0b20f,FBZ5151,Argentina,1750873088,1750873088,-58.3935,-34.5717,99.06,false,72.77,303.47,2025-06-25T17:39:24.104233+00:00Z
e49ec9,AZU6035,Brazil,1750873142,1750873142,-50.4328,-29.3595,8663.94,false,221.02,40.85,2025-06-25T17:39:24.104310+00:00Z
e49eeb,null,Brazil,1750873142,1750873142,-46.3095,-23.3546,2148.84,false,139.0,32.45,2025-06-25T17:39:24.104386+00:00Z
e49ef3,GLO1587,Brazil,1750872827,1750872927,-48.3597,-26.8832,8839.2,false,219.3,35.74,2025-06-25T17:39:24.104472+00:00Z
e0b285,FBZ5100,Argentina,1750873142,1750873142,-58.32,-34.7872,1546.86,false,125.22,49.83,2025-06-25T17:39:24.104551+00:00Z
e49f43,AZU2623,Brazil,1750872692,1750873142,-49.4597,-26.4363,11277.6,false,248.97,30.96,2025-06-25T17:39:24.104728+00:00Z
e073cf,ARG1753,Argentina,1750873142,1750873142,-58.6318,-32.7988,8641.08,false,231.06,175.91,2025-06-25T17:39:24.104808+00:00Z
e49f13,PSRCL,Brazil,1750872829,1750873142,-48.9159,-25.2045,8534.4,false,141.48,201.99,2025-06-25T17:39:24.104959+00:00Z
e49f18,PPBBT,Brazil,1750873142,1750873142,-47.0736,-24.2482,8534.4,false,135.2,199.33,2025-06-25T17:39:24.105032+00:00Z
e49f5a,AZU5031,Brazil,1750872996,1750873049,-45.978,-22.8873,7040.88,false,194.65,13.45,2025-06-25T17:39:24.105178+00:00Z
e48ad4,TAM3630,Brazil,1750873142,1750873142,-47.3151,-24.678,10378.44,false,192.51,216.96,2025-06-25T17:39:24.105545+00:00Z
e0b112,FBZ5242,Argentina,1750873142,1750873142,-59.0508,-35.0759,7833.36,false,216.05,228.19,2025-06-25T17:39:24.105616+00:00Z
e0b110,JES3736,Argentina,1750873142,1750873142,-59.7373,-34.4839,10957.56,false,180.9,277.02,2025-06-25T17:39:24.105688+00:00Z
e48b65,TAM3822,Brazil,1750873082,1750873142,-48.8118,-25.2876,10363.2,false,186.83,244.21,2025-06-25T17:39:24.106064+00:00Z
e072d3,ARG1673,Argentina,1750873141,1750873142,-59.5707,-35.0639,5532.12,false,233.1,60.66,2025-06-25T17:39:24.106286+00:00Z
e49e67,PTEHJ,Brazil,1750872864,1750872864,-47.5703,-22.8879,1524.0,false,97.59,155.06,2025-06-25T17:39:24.106358+00:00Z
e49e35,PSAVC,Brazil,1750873141,1750873141,-48.9351,-23.1752,2735.58,false,62.97,355.31,2025-06-25T17:39:24.106578+00:00Z
e49ca9,GLO1070,Brazil,1750872882,1750872900,-46.0626,-23.4131,3710.94,false,167.82,87.89,2025-06-25T17:39:24.106801+00:00Z
e49c42,PSBLM,Brazil,1750873056,1750873076,-47.0474,-23.3587,1303.02,false,101.88,304.09,2025-06-25T17:39:24.107321+00:00Z
e47e7c,GLO2145,Brazil,1750872862,1750872862,-46.6537,-23.6313,null,true,8.23,182.81,2025-06-25T17:39:24.107392+00:00Z
e48ffa,TAM4536,Brazil,1750873136,1750873136,-46.0463,-22.9929,4549.14,false,188.54,31.04,2025-06-25T17:39:24.107464+00:00Z
e8061b,JES3077,Chile,1750873142,1750873142,-58.4895,-35.0413,1074.42,false,117.84,91.25,2025-06-25T17:39:24.107608+00:00Z
e80600,JES3031,Chile,1750873018,1750873019,-59.3451,-36.3039,10972.8,false,217.36,208.87,2025-06-25T17:39:24.107681+00:00Z
e48fb6,GOL1029,Brazil,1750873141,1750873141,-43.56,-23.219,6301.74,false,197.39,250.2,2025-06-25T17:39:24.107826+00:00Z
e48ef4,PRBJA,Brazil,1750873142,1750873142,-50.5003,-28.98,10363.2,false,195.15,231.53,2025-06-25T17:39:24.107970+00:00Z
e80411,LAN406,Chile,1750873133,1750873133,-48.5064,-24.9244,10058.4,false,271.47,28.9,2025-06-25T17:39:24.108700+00:00Z
e48dae,AZU2656,Brazil,1750872920,1750872923,-47.1854,-22.9709,876.3,false,69.66,127.8,2025-06-25T17:39:24.115396+00:00Z
e48e0a,GLO1204,Brazil,1750873018,1750873023,-48.3266,-27.6983,1348.74,false,117.79,211.61,2025-06-25T17:39:24.115577+00:00Z
e0b2d8,LQKKX,Argentina,1750873142,1750873142,-59.7481,-32.9012,7315.2,false,115.24,322.62,2025-06-25T17:39:24.115655+00:00Z
e48e78,GLO1226,Brazil,1750873137,1750873138,-47.1934,-24.8675,7924.8,false,192.63,213.01,2025-06-25T17:39:24.115822+00:00Z
e48e05,AZU6019,Brazil,1750873140,1750873140,-47.5897,-25.2552,8839.2,false,226.6,78.74,2025-06-25T17:39:24.115969+00:00Z
e48e09,GLO1026,Brazil,1750873112,1750873141,-43.4048,-22.904,1257.3,false,107.34,66.26,2025-06-25T17:39:24.116042+00:00Z
e49fb6,AZU2753,Brazil,1750873143,1750873143,-47.761,-23.5085,5120.64,false,168.94,56.55,2025-06-25T17:39:24.116185+00:00Z
e49fb3,AZU2718,Brazil,1750873138,1750873142,-49.7945,-27.2585,11887.2,false,250.0,21.87,2025-06-25T17:39:24.116256+00:00Z
e49fb2,AZU6004,Brazil,1750873142,1750873142,-46.9739,-23.7154,6134.1,false,171.5,331.51,2025-06-25T17:39:24.116342+00:00Z
e49fb5,AZU4957,Brazil,1750873142,1750873142,-46.3228,-22.6655,6911.34,false,198.98,98.03,2025-06-25T17:39:24.116416+00:00Z
e48ced,PPCFJ,Brazil,1750873141,1750873141,-50.3967,-27.9897,11277.6,false,277.71,27.23,2025-06-25T17:39:24.116824+00:00Z
c010a8,ACA90,Canada,1750873142,1750873142,-58.6533,-32.5435,9144.0,false,263.53,175.97,2025-06-25T17:39:24.116897+00:00Z
e48950,TAM3633,Brazil,1750873141,1750873142,-46.8324,-23.4694,1600.2,false,143.79,132.83,2025-06-25T17:39:24.117115+00:00Z
e48985,GLO1259,Brazil,1750873141,1750873142,-48.5936,-27.1728,11887.2,false,267.41,37.02,2025-06-25T17:39:24.117187+00:00Z
e48986,GLO1567,Brazil,1750873095,1750873106,-46.6623,-23.6182,754.38,false,74.93,147.62,2025-06-25T17:39:24.117258+00:00Z
405bfe,null,United Kingdom,1750873141,1750873141,-43.6132,-22.7868,2148.84,false,135.88,75.75,2025-06-25T17:39:24.117621+00:00Z
e4875e,PRJDJ,Brazil,1750873142,1750873142,-47.538,-24.6569,11582.4,false,188.94,240.29,2025-06-25T17:39:24.117768+00:00Z
e485af,TAM3286,Brazil,1750873140,1750873140,-47.3711,-24.1487,7924.8,false,202.28,224.18,2025-06-25T17:39:24.118080+00:00Z
e49aab,TAM3916,Brazil,1750873143,1750873143,-46.3772,-23.6759,3657.6,false,183.48,54.13,2025-06-25T17:39:24.118881+00:00Z
e49aa8,TAM8142,Brazil,1750873142,1750873142,-58.2599,-34.6236,518.16,false,77.62,283.02,2025-06-25T17:39:24.119029+00:00Z
e49b70,PSPES,Brazil,1750873134,1750873141,-47.2608,-23.2832,3657.6,false,113.7,285.48,2025-06-25T17:39:24.119183+00:00Z
e49b53,GLO7631,Brazil,1750872880,1750873142,-49.6657,-26.6205,8839.2,false,241.58,26.02,2025-06-25T17:39:24.119258+00:00Z
e095cc,LVIWL,Argentina,1750873114,1750873118,-59.1848,-34.6608,899.16,false,69.72,332.3,2025-06-25T17:39:24.119405+00:00Z
e49a96,AZU4849,Brazil,1750873142,1750873142,-48.3171,-27.5854,1744.98,false,144.76,176.94,2025-06-25T17:39:24.119696+00:00Z
e49a8b,AZU2762,Brazil,1750873140,1750873140,-47.7282,-25.097,11582.4,false,193.65,212.63,2025-06-25T17:39:24.119768+00:00Z
e49a48,GLO7629,Brazil,1750873142,1750873142,-57.9509,-33.9483,6705.6,false,198.37,43.0,2025-06-25T17:39:24.119840+00:00Z
e4a236,PSAVB,Brazil,1750872958,1750872981,-46.6543,-23.5063,769.62,false,32.99,100.78,2025-06-25T17:39:24.119911+00:00Z
e0814b,JES3062,Argentina,1750873142,1750873142,-58.4101,-34.3683,2880.36,false,132.28,352.63,2025-06-25T17:39:24.120412+00:00Z
0ac9ef,AVA185,Colombia,1750873142,1750873142,-46.6218,-23.1682,3025.14,false,147.35,121.58,2025-06-25T17:39:24.120491+00:00Z
e49405,GLO1247,Brazil,1750873142,1750873142,-47.101,-23.0886,5836.92,false,184.59,47.37,2025-06-25T17:39:24.120565+00:00Z
e492b0,AZU2838,Brazil,1750873142,1750873142,-50.799,-28.5983,9959.34,false,254.41,29.83,2025-06-25T17:39:24.120922+00:00Z
e48008,GLO9616,Brazil,1750873141,1750873141,-46.6636,-23.4527,1569.72,false,103.16,123.61,2025-06-25T17:39:24.121350+00:00Z
e49306,PRCBJ,Brazil,1750873142,1750873142,-46.6593,-23.5055,784.86,false,51.76,100.3,2025-06-25T17:39:24.121422+00:00Z
e49314,TAM4609,Brazil,1750873142,1750873142,-47.6059,-23.5145,7246.62,false,210.47,47.58,2025-06-25T17:39:24.121499+00:00Z
e491c3,GLO1624,Brazil,1750873142,1750873142,-46.5931,-23.6721,1432.56,false,127.2,113.35,2025-06-25T17:39:24.121571+00:00Z
e49220,TAM3043,Brazil,1750873142,1750873142,-46.9744,-23.3319,2606.04,false,162.27,136.03,2025-06-25T17:39:24.121946+00:00Z
e4919e,GLO1274,Brazil,1750873139,1750873140,-46.929,-24.329,7924.8,false,192.67,194.85,2025-06-25T17:39:24.122311+00:00Z
e4917f,TAM3273,Brazil,1750873134,1750873135,-47.2065,-25.4334,9639.3,false,237.54,35.48,2025-06-25T17:39:24.122383+00:00Z
485789,KLM702,Kingdom of the Netherlands,1750873142,1750873142,-58.6842,-34.7518,1767.84,false,132.33,267.55,2025-06-25T17:39:24.122457+00:00Z
e4854d,PRBAT,Brazil,1750873112,1750873117,-46.7543,-22.9562,2080.26,false,67.32,59.71,2025-06-25T17:39:24.122675+00:00Z
e4851a,TAM4553,Brazil,1750873142,1750873142,-46.047,-23.9373,5433.06,false,175.83,256.98,2025-06-25T17:39:24.122892+00:00Z
e4851b,TAM3929,Brazil,1750873066,1750873066,-46.6554,-23.6298,null,true,6.94,329.06,2025-06-25T17:39:24.122965+00:00Z
e495d0,AZU2810,Brazil,1750873142,1750873142,-46.1027,-22.6007,8214.36,false,226.81,38.92,2025-06-25T17:39:24.123270+00:00Z
e495d8,AZU2784,Brazil,1750872814,1750872830,-48.2994,-25.0136,5326.38,false,185.61,223.2,2025-06-25T17:39:24.123342+00:00Z
e495ce,PRHVD,Brazil,1750873142,1750873142,-47.3023,-23.1715,6324.6,false,195.54,103.23,2025-06-25T17:39:24.123414+00:00Z
e495db,TAM3065,Brazil,1750873142,1750873142,-46.3727,-23.9619,2766.06,false,125.0,294.56,2025-06-25T17:39:24.123707+00:00Z
e4962d,AZU2764,Brazil,1750872862,1750872863,-45.9367,-22.832,7437.12,false,210.57,35.55,2025-06-25T17:39:24.123995+00:00Z
e49631,PSZEN,Brazil,1750873141,1750873141,-47.1184,-22.6457,1021.08,false,67.42,115.78,2025-06-25T17:39:24.124068+00:00Z
e49697,TAM8034,Brazil,1750873098,1750873105,-48.412,-25.4851,9144.0,false,211.78,221.36,2025-06-25T17:39:24.124139+00:00Z
e48274,TAM4673,Brazil,1750873100,1750873141,-46.5469,-23.4549,922.02,false,73.28,74.11,2025-06-25T17:39:24.124585+00:00Z
e4953d,TAM3366,Brazil,1750873000,1750873002,-43.2863,-22.7975,99.06,false,73.5,125.02,2025-06-25T17:39:24.124872+00:00Z
add122,PTSIN,United States,1750872990,1750872992,-43.3714,-22.9746,-7.62,false,51.49,182.29,2025-06-25T17:39:24.125254+00:00Z
e4819c,TAM3531,Brazil,1750873141,1750873142,-46.6945,-23.2569,2164.08,false,132.5,248.12,2025-06-25T17:39:24.125479+00:00Z
e03086,ARG1228,Argentina,1750873142,1750873142,-57.8236,-34.6238,5547.36,false,208.19,73.49,2025-06-25T17:39:24.125768+00:00Z
e47fa8,null,Brazil,1750872967,1750872967,-55.8432,-33.3853,11277.6,false,252.09,52.55,2025-06-25T17:39:24.125851+00:00Z
347206,IBE0105,Spain,1750872938,1750872938,-54.6589,-26.1583,11582.4,false,234.22,200.31,2025-06-25T17:39:24.126001+00:00Z
4cadc6,null,Ireland,1750873142,1750873142,-46.0317,-23.4349,3124.2,false,161.81,84.34,2025-06-25T17:39:24.126075+00:00Z
34604e,IBE0102,Spain,1750873142,1750873142,-48.9172,-27.5653,11277.6,false,289.43,36.54,2025-06-25T17:39:24.126156+00:00Z
4cae80,ITY673,Ireland,1750873093,1750873093,-42.6891,-22.679,3657.6,false,157.36,76.96,2025-06-25T17:39:24.126379+00:00Z
4cad46,ITY681,Ireland,1750873141,1750873141,-47.1173,-26.9707,11277.6,false,300.05,48.82,2025-06-25T17:39:24.126603+00:00Z
e1a516,null,Argentina,1750873119,1750873141,-59.513,-34.6713,2910.84,false,156.3,61.49,2025-06-25T17:39:24.126681+00:00Z
e0224f,LQBIO,Argentina,1750873141,1750873141,-58.4441,-34.7514,281.94,false,53.31,292.11,2025-06-25T17:39:24.126756+00:00Z
abc123,LVONO,United States,1750873141,1750873141,-58.901,-34.6495,365.76,false,35.08,274.21,2025-06-25T17:39:24.126904+00:00Z
4b1921,SWR93,Switzerland,1750873116,1750873127,-52.2693,-29.9716,11887.2,false,271.96,34.05,2025-06-25T17:39:24.127050+00:00Z
e880f2,ZPBRU,Paraguay,1750873126,1750873129,-55.8031,-24.2437,1645.92,false,62.57,135.67,2025-06-25T17:39:24.142157+00:00Z
