icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,timestamp_ingest
e49ef0,GLO1392,Brazil,1750886557,1750886557,-46.6537,-23.6314,null,true,5.92,191.25,2025-06-25T21:24:54.438120+00:00Z
e49ed4,TAM3305,Brazil,1750886689,1750886689,-48.4917,-25.29,10668.0,false,232.2,15.95,2025-06-25T21:24:54.438159+00:00Z
e48c4d,TAM3071,Brazil,1750886421,1750886421,-46.6602,-23.6242,null,true,2.31,236.25,2025-06-25T21:24:54.438198+00:00Z
e48c04,GLO1061,Brazil,1750886680,1750886680,-46.6537,-23.6312,null,true,14.92,177.19,2025-06-25T21:24:54.438235+00:00Z
3c4b32,DLH511,Germany,1750886692,1750886692,-48.1537,-27.5694,9448.8,false,276.39,47.64,2025-06-25T21:24:54.438270+00:00Z
e49f89,PSJCC,Brazil,1750886692,1750886692,-47.2213,-23.2822,1463.04,false,117.54,103.67,2025-06-25T21:24:54.438343+00:00Z
e48ad5,TAM4550,Brazil,1750886691,1750886691,-46.7431,-23.7406,5882.64,false,200.97,241.4,2025-06-25T21:24:54.438526+00:00Z
e48afd,GLO1231,Brazil,1750886691,1750886691,-47.1237,-23.1709,4023.36,false,148.11,168.38,2025-06-25T21:24:54.438562+00:00Z
e49dd2,PSJFV,Brazil,1750886692,1750886692,-46.3256,-22.6986,13106.4,false,200.86,207.29,2025-06-25T21:24:54.438599+00:00Z
e085cd,LVHWM,Argentina,1750886687,1750886691,-58.7259,-33.9736,2781.3,false,117.74,185.01,2025-06-25T21:24:54.438636+00:00Z
e0b04e,ARG1305,Argentina,1750886692,1750886692,-58.6741,-32.2904,11849.1,false,266.1,176.01,2025-06-25T21:24:54.438673+00:00Z
896110,UAE247,United Arab Emirates,1750886691,1750886691,-46.2572,-25.9765,9753.6,false,207.04,226.31,2025-06-25T21:24:54.439310+00:00Z
e49ca9,GLO1160,Brazil,1750886691,1750886691,-46.6444,-23.7108,1485.9,false,139.87,186.76,2025-06-25T21:24:54.439392+00:00Z
e49d24,AZU2887,Brazil,1750886604,1750886613,-43.5235,-23.4968,8511.54,false,190.09,218.3,2025-06-25T21:24:54.439429+00:00Z
e49bfd,TAM3790,Brazil,1750886691,1750886691,-46.193,-23.3007,3482.34,false,173.14,57.87,2025-06-25T21:24:54.439502+00:00Z
e08594,JES3814,Argentina,1750886526,1750886530,-43.2808,-22.8011,68.58,false,64.53,125.59,2025-06-25T21:24:54.439575+00:00Z
e200ae,FAG529,Argentina,1750886691,1750886691,-58.5498,-34.644,2148.84,false,131.76,128.66,2025-06-25T21:24:54.439611+00:00Z
e48fb6,GLO1099,Brazil,1750886574,1750886575,-43.6165,-23.2853,6675.12,false,202.11,245.33,2025-06-25T21:24:54.440306+00:00Z
e48dc1,TAM3160,Brazil,1750886690,1750886690,-47.785,-25.1789,9753.6,false,198.78,212.74,2025-06-25T21:24:54.440718+00:00Z
e48db2,GLO1371,Brazil,1750886691,1750886691,-46.6915,-23.5765,1043.94,false,69.92,147.01,2025-06-25T21:24:54.440839+00:00Z
e48e55,TAM3603,Brazil,1750886691,1750886691,-47.8793,-27.2663,11269.98,false,261.92,45.32,2025-06-25T21:24:54.440986+00:00Z
e48e09,GLO1038,Brazil,1750886391,1750886391,-43.2259,-22.8603,464.82,false,67.59,98.32,2025-06-25T21:24:54.441034+00:00Z
e49fb2,AZU6005,Brazil,1750886691,1750886691,-46.7419,-23.5104,1394.46,false,114.8,116.34,2025-06-25T21:24:54.441147+00:00Z
e48ce7,TAM4518,Brazil,1750886691,1750886691,-48.3185,-27.5487,1760.22,false,153.55,176.73,2025-06-25T21:24:54.441183+00:00Z
e48d6e,PPNMM,Brazil,1750886375,1750886692,-48.5751,-24.3905,13106.4,false,165.88,259.46,2025-06-25T21:24:54.441236+00:00Z
c010a8,ACA091,Canada,1750886691,1750886691,-48.5781,-25.0442,11887.2,false,282.47,28.62,2025-06-25T21:24:54.441289+00:00Z
e48950,TAM3939,Brazil,1750886691,1750886691,-46.8037,-23.6387,2247.9,false,111.27,308.62,2025-06-25T21:24:54.441362+00:00Z
040031,ETH506,Ethiopia,1750886692,1750886692,-49.2999,-27.2754,11582.4,false,215.02,213.39,2025-06-25T21:24:54.441512+00:00Z
e486c3,null,Brazil,1750886567,1750886567,-46.6603,-23.6227,null,true,2.06,329.06,2025-06-25T21:24:54.441727+00:00Z
e485b2,TAM3924,Brazil,1750886691,1750886691,-45.8231,-23.6247,7559.04,false,165.52,80.16,2025-06-25T21:24:54.441871+00:00Z
e48618,GLO1811,Brazil,1750886691,1750886691,-43.0335,-22.7604,1889.76,false,141.57,107.12,2025-06-25T21:24:54.442056+00:00Z
e497e6,GLO7041,Brazil,1750886689,1750886689,-46.2637,-25.83,11887.2,false,273.22,44.16,2025-06-25T21:24:54.442166+00:00Z
e497ae,AZU4400,Brazil,1750886691,1750886691,-46.8727,-22.8758,3771.9,false,154.45,37.56,2025-06-25T21:24:54.442202+00:00Z
e4a404,PSTDX,Brazil,1750886691,1750886691,-48.7766,-23.2416,6096.0,false,122.44,270.24,2025-06-25T21:24:54.442278+00:00Z
e49b81,AZU6181,Brazil,1750886691,1750886691,-47.0489,-22.6896,2994.66,false,93.43,343.36,2025-06-25T21:24:54.442437+00:00Z
e4a305,PSELQ,Brazil,1750886614,1750886614,-43.7042,-22.5152,12192.0,false,160.78,246.22,2025-06-25T21:24:54.449188+00:00Z
e49a86,AZU4031,Brazil,1750886408,1750886417,-47.1789,-22.9755,830.58,false,76.25,127.87,2025-06-25T21:24:54.449342+00:00Z
e4a1ba,PRBCB,Brazil,1750885530,1750886610,-50.1157,-26.3924,13716.0,false,230.92,37.94,2025-06-25T21:24:54.449382+00:00Z
e49a9f,AZU4087,Brazil,1750886691,1750886691,-47.2668,-22.9127,1447.8,false,100.91,129.21,2025-06-25T21:24:54.449420+00:00Z
e49a55,AZU6038,Brazil,1750886564,1750886564,-51.0537,-29.5041,3825.24,false,173.94,218.4,2025-06-25T21:24:54.449457+00:00Z
e49a59,GLO1459,Brazil,1750886691,1750886691,-47.0857,-23.3425,3025.14,false,136.21,168.01,2025-06-25T21:24:54.449494+00:00Z
e4a275,PSSFL,Brazil,1750886686,1750886687,-47.0169,-22.6997,1325.88,false,36.63,330.55,2025-06-25T21:24:54.449568+00:00Z
e0958e,JES3016,Argentina,1750886690,1750886691,-59.6947,-32.933,10972.8,false,187.13,329.06,2025-06-25T21:24:54.450609+00:00Z
e4a153,PSDDO,Brazil,1750886692,1750886692,-50.3595,-27.8592,8229.6,false,139.31,30.64,2025-06-25T21:24:54.450694+00:00Z
e4a183,PSMAQ,Brazil,1750886513,1750886513,-46.6535,-23.6259,null,true,6.17,329.06,2025-06-25T21:24:54.450771+00:00Z
a65b16,PRJFP,United States,1750886691,1750886691,-47.2499,-23.2543,1325.88,false,91.02,73.92,2025-06-25T21:24:54.450819+00:00Z
e49403,COSAN01,Brazil,1750886692,1750886692,-46.7751,-23.5217,922.02,false,66.57,106.61,2025-06-25T21:24:54.450895+00:00Z
e49404,PRGVI,Brazil,1750886689,1750886689,-46.4191,-22.6533,6118.86,false,192.52,97.52,2025-06-25T21:24:54.450933+00:00Z
e49446,AZU4864,Brazil,1750886690,1750886691,-49.1681,-23.655,11582.4,false,184.67,248.94,2025-06-25T21:24:54.451010+00:00Z
4952a9,TAP089,Portugal,1750886692,1750886692,-46.6559,-23.4576,1524.0,false,104.74,124.39,2025-06-25T21:24:54.451048+00:00Z
e4944e,TAM3637,Brazil,1750886690,1750886690,-46.3867,-22.83,4617.72,false,197.63,206.1,2025-06-25T21:24:54.451123+00:00Z
0c4185,DWI6200,Dominican Republic,1750886692,1750886692,-58.799,-34.2944,4937.76,false,191.23,190.07,2025-06-25T21:24:54.451236+00:00Z
e49368,AZU2821,Brazil,1750886691,1750886691,-48.0139,-24.1015,10462.26,false,262.4,28.32,2025-06-25T21:24:54.451348+00:00Z
e48014,TAM3408,Brazil,1750886692,1750886692,-47.0092,-24.6061,9753.6,false,197.46,207.97,2025-06-25T21:24:54.451424+00:00Z
e4805d,TAM3874,Brazil,1750886685,1750886686,-43.6125,-22.7859,2567.94,false,114.29,76.46,2025-06-25T21:24:54.451499+00:00Z
e4932b,AZU4625,Brazil,1750886652,1750886652,-43.2847,-22.7985,91.44,false,70.09,125.44,2025-06-25T21:24:54.451572+00:00Z
e49306,PRCBJ,Brazil,1750886426,1750886426,-46.6558,-23.6226,null,true,3.34,331.88,2025-06-25T21:24:54.451614+00:00Z
e49247,TAM3529,Brazil,1750886691,1750886691,-46.2082,-22.9869,5440.68,false,170.64,316.1,2025-06-25T21:24:54.451838+00:00Z
e49234,TAM3378,Brazil,1750886602,1750886602,-45.9081,-22.9758,4953.0,false,193.2,33.27,2025-06-25T21:24:54.451878+00:00Z
e49270,GLO2122,Brazil,1750886691,1750886691,-51.6475,-30.5732,9144.0,false,205.46,213.77,2025-06-25T21:24:54.452511+00:00Z
e490ee,TAM3158,Brazil,1750886691,1750886691,-50.4241,-28.8089,9144.0,false,201.66,217.02,2025-06-25T21:24:54.452697+00:00Z
e49104,GLO1172,Brazil,1750886691,1750886691,-48.0682,-23.2793,7315.2,false,191.52,255.85,2025-06-25T21:24:54.452810+00:00Z
e4908f,PPJFF,Brazil,1750886687,1750886687,-50.8808,-28.0838,6286.5,false,123.4,193.75,2025-06-25T21:24:54.452847+00:00Z
e4988d,GLO9142,Brazil,1750886691,1750886691,-46.032,-23.1694,5303.52,false,158.33,10.11,2025-06-25T21:24:54.452921+00:00Z
e4851a,TAM3941,Brazil,1750886526,1750886528,-43.8036,-23.3352,7078.98,false,227.92,251.85,2025-06-25T21:24:54.453065+00:00Z
e49764,TAM3219,Brazil,1750886691,1750886691,-50.1685,-27.6192,10668.0,false,240.01,22.83,2025-06-25T21:24:54.453172+00:00Z
e482c5,TAM3737,Brazil,1750886691,1750886691,-49.1484,-22.9573,10660.38,false,243.29,8.27,2025-06-25T21:24:54.454094+00:00Z
e4967f,AZU4373,Brazil,1750886691,1750886691,-47.0701,-23.001,1356.36,false,126.76,19.69,2025-06-25T21:24:54.454220+00:00Z
e49697,TAM8035,Brazil,1750886692,1750886692,-58.1897,-34.1513,4358.64,false,184.17,36.71,2025-06-25T21:24:54.454262+00:00Z
e49698,TAM3276,Brazil,1750886691,1750886691,-47.0667,-23.8806,8549.64,false,204.51,238.79,2025-06-25T21:24:54.454304+00:00Z
e481d7,GLO2075,Brazil,1750886691,1750886691,-43.0343,-22.604,4381.5,false,155.41,340.07,2025-06-25T21:24:54.454380+00:00Z
e49524,GLO7671,Brazil,1750886692,1750886692,-43.4855,-22.7513,1394.46,false,93.64,62.87,2025-06-25T21:24:54.454996+00:00Z
e49511,GLO1757,Brazil,1750886691,1750886691,-49.2871,-23.1698,11887.2,false,239.35,6.79,2025-06-25T21:24:54.455116+00:00Z
e49512,AZU2660,Brazil,1750886691,1750886691,-49.7358,-27.8685,9136.38,false,216.65,212.29,2025-06-25T21:24:54.455172+00:00Z
e4819c,TAM3462,Brazil,1750886435,1750886435,-50.0489,-23.2651,9723.12,false,192.43,274.29,2025-06-25T21:24:54.455426+00:00Z
e03086,ARG1229,Argentina,1750886691,1750886691,-50.8361,-27.5659,12192.0,false,186.67,219.74,2025-06-25T21:24:54.456066+00:00Z
e47fdf,PTWGS,Brazil,1750886692,1750886692,-46.8705,-23.5111,2141.22,false,115.96,74.3,2025-06-25T21:24:54.456219+00:00Z
347206,IBE0106,Spain,1750886692,1750886692,-57.8616,-34.6082,4221.48,false,206.63,54.01,2025-06-25T21:24:54.456317+00:00Z
e47f4f,GLO1248,Brazil,1750886684,1750886691,-48.3222,-25.9337,12192.0,false,192.35,212.88,2025-06-25T21:24:54.456487+00:00Z
e49eb5,PRNGX,Brazil,1750888662,1750888709,-47.5174,-24.7358,3741.42,false,120.09,215.94,2025-06-25T22:01:11.603145+00:00Z
e07583,ARG1500,Argentina,1750888865,1750888865,-59.9945,-32.3939,10363.2,false,186.21,325.7,2025-06-25T22:01:11.603244+00:00Z
e07581,ARG1546,Argentina,1750888865,1750888866,-58.514,-34.8259,320.04,false,84.65,101.92,2025-06-25T22:01:11.603282+00:00Z
e49ed4,TAM3305,Brazil,1750888859,1750888864,-46.5473,-23.455,1028.7,false,69.18,73.59,2025-06-25T22:01:11.603418+00:00Z
e49f9b,H160,Brazil,1750888667,1750888713,-46.3654,-23.6334,1363.98,false,77.59,101.09,2025-06-25T22:01:11.603495+00:00Z
e49f45,AZU2778,Brazil,1750888866,1750888866,-47.3146,-23.6381,6156.96,false,189.08,197.25,2025-06-25T22:01:11.604151+00:00Z
e49f03,PSVTT,Brazil,1750888832,1750888832,-43.664,-23.3441,7193.28,false,101.28,249.17,2025-06-25T22:01:11.604261+00:00Z
e0b112,FBZ5243,Argentina,1750888863,1750888863,-59.2669,-34.8279,3779.52,false,193.92,55.59,2025-06-25T22:01:11.604298+00:00Z
e49dd2,PSJFV,Brazil,1750888866,1750888866,-48.4067,-26.0519,13106.4,false,195.51,212.64,2025-06-25T22:01:11.604334+00:00Z
e48b00,GLO1924,Brazil,1750888865,1750888865,-43.3783,-22.7366,701.04,false,84.8,125.62,2025-06-25T22:01:11.604440+00:00Z
e49e35,PSAVC,Brazil,1750888704,1750888704,-46.8031,-22.8838,1432.56,false,65.63,193.6,2025-06-25T22:01:11.604476+00:00Z
e49e2c,PSNVZ,Brazil,1750888865,1750888865,-46.448,-23.7145,2956.56,false,92.19,81.01,2025-06-25T22:01:11.604512+00:00Z
896110,UAE247,United Arab Emirates,1750888865,1750888865,-49.65,-28.7294,9753.6,false,211.18,236.93,2025-06-25T22:01:11.604620+00:00Z
e49d21,AZU2742,Brazil,1750888680,1750888701,-48.7676,-22.7838,9517.38,false,210.86,286.0,2025-06-25T22:01:11.604774+00:00Z
e49d24,AZU2887,Brazil,1750888855,1750888862,-46.5061,-26.1907,11582.4,false,188.13,226.44,2025-06-25T22:01:11.604809+00:00Z
e49bfe,TAM3424,Brazil,1750888865,1750888865,-47.5318,-24.8186,9136.38,false,225.61,212.71,2025-06-25T22:01:11.604881+00:00Z
ac7af8,PSFSW,United States,1750888866,1750888866,-46.9529,-23.4553,1615.44,false,140.55,105.71,2025-06-25T22:01:11.604918+00:00Z
e80616,JES3142,Chile,1750888844,1750888844,-58.144,-32.4842,10668.0,false,199.94,9.78,2025-06-25T22:01:11.605064+00:00Z
e80612,JAT763,Chile,1750888659,1750888659,-43.8087,-23.3378,7117.08,false,211.86,240.95,2025-06-25T22:01:11.605101+00:00Z
e8061f,JAT775,Chile,1750888865,1750888866,-46.8899,-23.9464,6667.5,false,212.27,216.43,2025-06-25T22:01:11.605210+00:00Z
e48fb6,,Brazil,1750888782,1750888828,-46.6624,-23.618,731.52,true,68.93,147.5,2025-06-25T22:01:11.605391+00:00Z
e48fb5,GLO1087,Brazil,1750888866,1750888866,-45.854,-23.8033,7018.02,false,178.03,265.53,2025-06-25T22:01:11.605429+00:00Z
e48daf,AZU4751,Brazil,1750888846,1750888846,-43.907,-22.5559,3154.68,false,170.84,157.14,2025-06-25T22:01:11.606392+00:00Z
e48dc1,TAM3160,Brazil,1750888865,1750888865,-50.1445,-28.4382,10363.2,false,198.23,212.49,2025-06-25T22:01:11.606429+00:00Z
ad43ad,PSJRJ,United States,1750888866,1750888866,-47.5251,-23.2056,1927.86,false,108.43,104.56,2025-06-25T22:01:11.606502+00:00Z
e48de5,PRKRT,Brazil,1750888865,1750888865,-47.6255,-25.3829,9761.22,false,214.94,49.56,2025-06-25T22:01:11.606540+00:00Z
e48e94,GLO1273,Brazil,1750888702,1750888705,-46.6537,-23.6314,731.52,true,6.17,188.44,2025-06-25T22:01:11.606685+00:00Z
e8033d,SKU623,Chile,1750888866,1750888866,-43.2714,-23.2065,6431.28,false,196.76,219.06,2025-06-25T22:01:11.606722+00:00Z
e48e05,AZU4019,Brazil,1750888865,1750888865,-46.7013,-23.727,2743.2,false,133.36,324.1,2025-06-25T22:01:11.606758+00:00Z
e49fb5,AZU2724,Brazil,1750888865,1750888865,-46.619,-23.234,2369.82,false,165.18,202.33,2025-06-25T22:01:11.606829+00:00Z
34520c,IBE0107,Spain,1750888865,1750888865,-57.1116,-31.838,11582.4,false,233.1,201.36,2025-06-25T22:01:11.606901+00:00Z
c010a8,ACA091,Canada,1750888689,1750888702,-46.5281,-23.4499,868.68,false,73.77,74.22,2025-06-25T22:01:11.606971+00:00Z
e0b314,LVKLT,Argentina,1750888865,1750888865,-59.5195,-32.5464,8488.68,false,132.89,264.22,2025-06-25T22:01:11.607007+00:00Z
e4a002,PSITU,Brazil,1750888598,1750888598,-47.3342,-23.4155,1379.22,false,114.47,93.87,2025-06-25T22:01:11.607042+00:00Z
e48986,GO1931,Brazil,1750888865,1750888865,-50.6616,-28.6106,10058.4,false,240.31,28.38,2025-06-25T22:01:11.607292+00:00Z
040031,ETH506,Ethiopia,1750888804,1750888807,-52.4035,-30.1574,11582.4,false,209.55,225.8,2025-06-25T22:01:11.607400+00:00Z
e486c3,TAM3088,Brazil,1750888829,1750888841,-48.0156,-26.3412,8793.48,false,197.65,191.11,2025-06-25T22:01:11.607667+00:00Z
e48799,TAM3009,Brazil,1750888865,1750888865,-46.8159,-22.5753,7239.0,false,196.92,222.99,2025-06-25T22:01:11.607703+00:00Z
e49907,TAM3926,Brazil,1750888865,1750888865,-45.499,-23.5746,7566.66,false,242.75,84.89,2025-06-25T22:01:11.607910+00:00Z
e4995d,PSMIB,Brazil,1750888865,1750888865,-46.6327,-24.6089,7056.12,false,188.4,19.13,2025-06-25T22:01:11.607947+00:00Z
e48618,GLO1811,Brazil,1750888863,1750888863,-45.8087,-25.5872,9144.0,false,206.65,226.01,2025-06-25T22:01:11.607983+00:00Z
e497e5,GLO7692,Brazil,1750888866,1750888866,-58.0846,-34.5278,1790.7,false,125.73,228.48,2025-06-25T22:01:11.617552+00:00Z
e497e6,GLO7041,Brazil,1750888810,1750888815,-43.613,-22.7869,2186.94,false,140.87,76.27,2025-06-25T22:01:11.617612+00:00Z
e49b93,PSAVF,Brazil,1750888577,1750888794,-47.9361,-25.392,12192.0,false,191.64,212.84,2025-06-25T22:01:11.617885+00:00Z
e49b21,PSPAR,Brazil,1750888857,1750888861,-47.2506,-23.9777,4320.54,false,81.59,201.06,2025-06-25T22:01:11.617961+00:00Z
e082d7,ARG1679,Argentina,1750888706,1750888712,-58.3804,-34.579,167.64,false,72.77,303.47,2025-06-25T22:01:11.618125+00:00Z
e082ce,FBZ5104,Argentina,1750888866,1750888866,-58.4834,-33.8447,7459.98,false,178.03,352.36,2025-06-25T22:01:11.618162+00:00Z
e4a305,PSELQ,Brazil,1750888865,1750888865,-46.7329,-22.9091,2377.44,false,104.02,235.68,2025-06-25T22:01:11.618199+00:00Z
e49a8d,ACN5136,Brazil,1750888865,1750888865,-46.3018,-23.0971,2743.2,false,99.72,108.34,2025-06-25T22:01:11.618273+00:00Z
e49a04,PSLMD,Brazil,1750888865,1750888865,-50.3561,-29.2011,2743.2,false,91.68,36.1,2025-06-25T22:01:11.618309+00:00Z
e49a2e,AZU4011,Brazil,1750888791,1750888791,-47.1663,-22.9846,739.14,false,69.26,128.06,2025-06-25T22:01:11.618383+00:00Z
e4a275,PSSFL,Brazil,1750888787,1750888787,-47.1044,-22.8348,891.54,false,44.74,250.52,2025-06-25T22:01:11.618419+00:00Z
e4a153,PSDDO,Brazil,1750887723,1750888708,-49.6232,-26.73,8229.6,false,140.38,30.14,2025-06-25T22:01:11.618504+00:00Z
e4a130,TAM3109,Brazil,1750888865,1750888865,-46.7496,-23.5151,1539.24,false,99.21,80.15,2025-06-25T22:01:11.618615+00:00Z
e49444,AZU4958,Brazil,1750888866,1750888866,-47.5714,-24.4508,8534.4,false,196.91,194.83,2025-06-25T22:01:11.618903+00:00Z
e491ae,LAN753,Brazil,1750888865,1750888865,-46.6851,-23.6772,4267.2,false,187.31,239.28,2025-06-25T22:01:11.619155+00:00Z
e491a1,TAM3688,Brazil,1750888845,1750888845,-42.6541,-22.671,4709.16,false,185.32,77.01,2025-06-25T22:01:11.620118+00:00Z
e49220,TAM3163,Brazil,1750888863,1750888865,-48.1994,-26.6275,11285.22,false,256.67,35.54,2025-06-25T22:01:11.620205+00:00Z
a9aebe,AAL929P,United States,1750888577,1750888580,-46.5276,-23.4498,914.4,false,72.64,74.39,2025-06-25T22:01:11.620288+00:00Z
e490c8,LTG6559,Brazil,1750888865,1750888865,-47.0387,-22.9175,2705.1,false,137.76,284.71,2025-06-25T22:01:11.620362+00:00Z
e490ef,TAM4662,Brazil,1750888820,1750888825,-48.1479,-25.4011,6598.92,false,162.98,204.62,2025-06-25T22:01:11.620399+00:00Z
e49180,TAM3140,Brazil,1750888866,1750888866,-47.2992,-24.829,8785.86,false,196.62,208.78,2025-06-25T22:01:11.620560+00:00Z
e4986d,PSBJS,Brazil,1750888639,1750888720,-46.8503,-23.5594,26852.88,true,71.47,290.65,2025-06-25T22:01:11.620766+00:00Z
e4851a,TAM3941,Brazil,1750888559,1750888559,-46.6575,-23.6296,null,true,2.57,253.12,2025-06-25T22:01:11.620847+00:00Z
e49763,TAM3997,Brazil,1750888865,1750888865,-46.6758,-23.5987,876.3,false,74.93,147.62,2025-06-25T22:01:11.620883+00:00Z
e49764,TAM3219,Brazil,1750888865,1750888865,-47.535,-23.4554,7018.02,false,209.02,47.59,2025-06-25T22:01:11.620920+00:00Z
e49707,PSVIP,Brazil,1750888865,1750888865,-46.8884,-23.5334,1066.8,false,106.21,254.55,2025-06-25T22:01:11.621032+00:00Z
e495fb,GLO2095,Brazil,1750888671,1750888672,-43.2902,-22.7949,121.92,false,72.54,126.06,2025-06-25T22:01:11.621111+00:00Z
e49641,AZU2635,Brazil,1750888858,1750888861,-47.1694,-22.7706,1767.84,false,144.39,230.64,2025-06-25T22:01:11.621186+00:00Z
e49698,TAM3276,Brazil,1750888269,1750888865,-49.3378,-25.5191,11574.78,false,180.41,244.68,2025-06-25T22:01:11.621224+00:00Z
e49590,AZU2675,Brazil,1750888638,1750888638,-48.5409,-25.7845,9144.0,false,199.58,208.48,2025-06-25T22:01:11.621413+00:00Z
e49523,GLO1411,Brazil,1750888865,1750888865,-50.5593,-29.4699,6576.06,false,214.63,36.81,2025-06-25T22:01:11.621452+00:00Z
e4952b,GLO1641,Brazil,1750888865,1750888865,-46.9741,-22.7305,6217.92,false,194.71,223.18,2025-06-25T22:01:11.621489+00:00Z
e4952f,GLO7685,Brazil,1750888866,1750888866,-58.2765,-34.3862,2667.0,false,153.01,60.16,2025-06-25T22:01:11.621526+00:00Z
e4956e,GLO1355,Brazil,1750888866,1750888866,-47.2216,-22.9015,5349.24,false,185.07,124.35,2025-06-25T22:01:11.621565+00:00Z
e4956f,GLO1350,Brazil,1750888865,1750888865,-46.5393,-23.6982,1744.98,false,154.18,117.85,2025-06-25T22:01:11.621603+00:00Z
e480a2,TAM8138,Brazil,1750888866,1750888866,-46.4698,-23.5733,4130.04,false,178.47,252.04,2025-06-25T22:01:11.622257+00:00Z
e4818b,TAM8115,Brazil,1750888865,1750888865,-46.4943,-22.9572,3581.4,false,196.72,202.61,2025-06-25T22:01:11.622335+00:00Z
e48199,TAM3943,Brazil,1750888866,1750888866,-43.7242,-23.2419,7909.56,false,178.77,249.27,2025-06-25T22:01:11.622370+00:00Z
e47fa6,null,Brazil,1750888856,1750888863,-48.0251,-25.2337,6522.72,false,243.42,63.92,2025-06-25T22:01:11.622517+00:00Z
e47fa8,GLO7680,Brazil,1750888788,1750888866,-48.6948,-25.9035,11582.4,false,192.68,222.08,2025-06-25T22:01:11.622554+00:00Z
e47f21,LTG8421,Brazil,1750888866,1750888866,-58.6189,-24.0059,8100.06,false,256.75,148.6,2025-06-25T22:01:11.622781+00:00Z
e47f4f,GLO1248,Brazil,1750888866,1750888866,-50.7041,-29.1308,6621.78,false,192.82,224.14,2025-06-25T22:01:11.622907+00:00Z
e49eb5,PRNGX,Brazil,1750888662,1750888709,-47.5174,-24.7358,3741.42,false,120.09,215.94,2025-06-25T22:02:12.089004+00:00Z
e07581,ARG1546,Argentina,1750888926,1750888926,-58.4607,-34.8575,929.64,false,116.52,129.81,2025-06-25T22:02:12.089158+00:00Z
e49ed4,TAM3305,Brazil,1750888890,1750888899,-46.5279,-23.4499,914.4,false,67.56,73.64,2025-06-25T22:02:12.089287+00:00Z
e49f9b,H160,Brazil,1750888667,1750888713,-46.3654,-23.6334,1363.98,false,77.59,101.09,2025-06-25T22:02:12.089379+00:00Z
e49f45,AZU2778,Brazil,1750888926,1750888926,-47.3477,-23.7364,6591.3,false,188.58,197.3,2025-06-25T22:02:12.089488+00:00Z
e073cf,ARG1834,Argentina,1750888922,1750888926,-58.4437,-34.5343,449.58,false,99.39,10.44,2025-06-25T22:02:12.089525+00:00Z
e49f03,PSVTT,Brazil,1750888832,1750888832,-43.664,-23.3441,7193.28,false,101.28,249.17,2025-06-25T22:02:12.089634+00:00Z
e0b112,FBZ5243,Argentina,1750888924,1750888925,-59.1613,-34.7696,3223.26,false,184.77,56.35,2025-06-25T22:02:12.089672+00:00Z
e49dd2,PSJFV,Brazil,1750888926,1750888926,-48.4708,-26.1411,13106.4,false,195.2,213.06,2025-06-25T22:02:12.089713+00:00Z
e48b00,GLO1924,Brazil,1750888926,1750888926,-43.34,-22.7619,449.58,false,73.38,125.58,2025-06-25T22:02:12.089821+00:00Z
e49e35,PSAVC,Brazil,1750888704,1750888704,-46.8031,-22.8838,1432.56,false,65.63,193.6,2025-06-25T22:02:12.089857+00:00Z
e49e2c,PSNVZ,Brazil,1750888926,1750888926,-46.397,-23.6984,3383.28,false,94.89,69.7,2025-06-25T22:02:12.089894+00:00Z
896110,UAE247,United Arab Emirates,1750888925,1750888925,-49.7591,-28.7921,9753.6,false,212.17,236.77,2025-06-25T22:02:12.090006+00:00Z
e49d21,AZU2742,Brazil,1750888680,1750888918,-48.7676,-22.7838,9517.38,false,192.77,286.11,2025-06-25T22:02:12.090153+00:00Z
e49d24,AZU2887,Brazil,1750888920,1750888924,-46.5952,-26.2671,11582.4,false,188.13,226.44,2025-06-25T22:02:12.090189+00:00Z
e49bfe,TAM3424,Brazil,1750888925,1750888926,-47.6035,-24.9208,9136.38,false,225.77,212.53,2025-06-25T22:02:12.090263+00:00Z
ac7af8,PSFSW,United States,1750888925,1750888925,-46.8745,-23.4754,1615.44,false,138.79,105.48,2025-06-25T22:02:12.090301+00:00Z
e80616,JES3142,Chile,1750888926,1750888926,-58.1144,-32.3384,10668.0,false,200.86,9.58,2025-06-25T22:02:12.090449+00:00Z
e80612,JAT763,Chile,1750888659,1750888659,-43.8087,-23.3378,7117.08,false,211.86,240.95,2025-06-25T22:02:12.090485+00:00Z
e8061f,JAT775,Chile,1750888925,1750888925,-46.9648,-24.0396,7078.98,false,215.86,216.57,2025-06-25T22:02:12.091035+00:00Z
e48fe5,PRBBK,Brazil,1750888925,1750888926,-47.0122,-23.6025,1310.64,false,80.27,52.03,2025-06-25T22:02:12.091071+00:00Z
e48fb6,,Brazil,1750888782,1750888828,-46.6624,-23.618,731.52,true,68.93,147.5,2025-06-25T22:02:12.091248+00:00Z
e48fb5,GLO1087,Brazil,1750888926,1750888926,-45.9582,-23.8108,6720.84,false,176.45,265.65,2025-06-25T22:02:12.091285+00:00Z
e8046c,TAM8195,Chile,1750888925,1750888925,-48.1961,-22.5481,9829.8,false,261.57,134.28,2025-06-25T22:02:12.091769+00:00Z
e48daf,AZU4751,Brazil,1750888889,1750888889,-43.8789,-22.6178,2956.56,false,172.46,157.18,2025-06-25T22:02:12.091951+00:00Z
